frame_idx,filename,img_w,img_h,b_nose_x,b_nose_y,w_nose_x,w_nose_y,b_neck_x,b_neck_y,w_neck_x,w_neck_y,b_tail_x,b_tail_y,w_tail_x,w_tail_y,keypoints_per_mouse,nose_dist,neck_dist,tail_dist,b_body_len,w_body_len,min_pairwise_dist,b_orientation,w_orientation,b_facing_toward_w,w_facing_toward_b,b_nose_speed,w_nose_speed,nose_approach_velocity,relative_dist_change,nose_dist_roll5_mean,nose_dist_roll5_min,nose_dist_roll5_std,approach_in_window,is_close_interaction
742,frame_000742.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,497.9261061922482,497.9261061922482,0.0,1,0
743,frame_000743.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
744,frame_000744.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
745,frame_000745.jpg,1035,573,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,7,,,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0,0
746,frame_000746.jpg,1035,573,,,145.71515625,59.76984375,,,0.0,0.0,,,134.3708203125,310.8882421875,7,,,,,251.37450943100384,,,-1.5256517724382064,,,0.0,157.4971142048683,0.0,0.0,,,0.0,0,0
747,frame_000747.jpg,1035,573,,,,,,,,,300.821953125,158.330859375,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
748,frame_000748.jpg,1035,573,,,588.94359375,345.98109375,,,641.25890625,359.9750390625,,,737.3707031250001,402.19734375,7,,,,,158.71633048139924,,,-2.779541422383241,,,0.0,0.0,0.0,0.0,,,0.0,0,0
749,frame_000749.jpg,1035,573,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,7,,,0.0,,,0.0,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
750,frame_000750.jpg,1035,573,,,,,,,,,,,0.0,0.0,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
751,frame_000751.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
752,frame_000752.jpg,1035,573,,,424.8392578125,454.3189453125,,,371.662265625,425.037421875,,,238.9524609375,322.02328125,7,,,,,228.15793648739324,,,0.6185353387292877,,,0.0,0.0,0.0,0.0,,,0.0,0,0
753,frame_000753.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
754,frame_000754.jpg,1035,573,,,0.0,0.0,,,0.0,0.0,,,615.3662109375,185.95359375,7,,,,,642.8485922766852,,,-2.84813373724599,,,0.0,0.0,0.0,0.0,,,0.0,0,0
755,frame_000755.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
756,frame_000756.jpg,1035,573,,,672.4419140625,159.87164062500003,,,702.6741796875,220.728046875,,,0.0,0.0,7,,,,,691.1852640675781,,,0.23341443374161316,,,0.0,0.0,0.0,0.0,,,0.0,0,0
757,frame_000757.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
758,frame_000758.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
759,frame_000759.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
760,frame_000760.jpg,1035,573,,,,,,,,,0.0,0.0,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
761,frame_000761.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
762,frame_000762.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
763,frame_000763.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
764,frame_000764.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
765,frame_000765.jpg,1035,573,,,,,0.0,0.0,291.8778515625,437.3926171875,,,444.4107421875,428.5843359375,7,,525.8374100450363,,,,525.8374100450363,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
766,frame_000766.jpg,1035,573,,,553.9865625,457.4405859375,,,599.0699999999999,408.0153515625,,,612.0887109375001,275.8332421875,7,,,,,190.67534438669296,,,1.8804383244813079,,,0.0,0.0,0.0,0.0,,,0.0,0,0
767,frame_000767.jpg,1035,573,,,508.7094140625,188.4540234375,,,551.256796875,154.2228515625,,,700.2962109375001,137.9511328125,7,,,,,198.13137736941934,,,2.883852530324673,,,0.0,272.7705830477286,0.0,0.0,,,0.0,0,0
768,frame_000768.jpg,1035,573,864.5675390625,351.98613281250005,132.9814453125,277.5655078125,778.5420703125,376.0508203125,170.6148046875,238.006171875,660.8615625,450.384609375,273.74917968750003,186.0003515625,7,735.3615722852088,623.4034690732177,468.78036723591356,226.22640225469414,167.9277608978262,468.78036723591356,-0.4499891445007645,2.5648872591190246,-0.7357219354013069,-0.6442297276121036,0.0,386.15070004923837,0.0,0.0,735.3615722852088,735.3615722852088,0.0,0,0
769,frame_000769.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,735.3615722852088,735.3615722852088,0.0,0,0
770,frame_000770.jpg,1035,573,,,0.0,0.0,,,843.025546875,315.1187109375,,,680.07234375,326.4853125,7,,,,,754.3812378445269,,,-2.6940122238568605,,,0.0,0.0,0.0,0.0,735.3615722852088,735.3615722852088,0.0,0,0
771,frame_000771.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,735.3615722852088,735.3615722852088,0.0,0,0
772,frame_000772.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,735.3615722852088,735.3615722852088,0.0,0,0
773,frame_000773.jpg,1035,573,,,,,,,,,,,393.264375,182.0771484375,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
774,frame_000774.jpg,1035,573,593.80640625,344.9012109375,0.0,0.0,549.2506640625,323.8557421875,0.0,0.0,453.8736328125,286.3069921875,0.0,0.0,7,686.7043711887189,637.6196622759635,536.6311287447544,151.70518630829196,0.0,536.6311287447544,0.3965489621421428,0.0,-0.9894054731247306,0.8565536332871145,0.0,0.0,0.0,0.0,686.7043711887189,686.7043711887189,0.0,1,0
775,frame_000775.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,686.7043711887189,686.7043711887189,0.0,1,0
776,frame_000776.jpg,1035,573,,,,,,,,,831.4095703124999,223.7138671875,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,686.7043711887189,686.7043711887189,0.0,1,0
777,frame_000777.jpg,1035,573,242.3546484375,220.4141015625,,,0.0,0.0,0.0,0.0,0.0,0.0,770.2971093750001,311.411484375,7,,0.0,830.8638572667136,327.59449291291253,,0.0,0.7380221697855018,,,,0.0,0.0,0.0,0.0,686.7043711887189,686.7043711887189,0.0,1,0
778,frame_000778.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,686.7043711887189,686.7043711887189,0.0,0,0
779,frame_000779.jpg,1035,573,0.0,0.0,,,828.7710937500001,203.9063671875,,,0.0,0.0,,,7,,,,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
780,frame_000780.jpg,1035,573,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,7,,,,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
781,frame_000781.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
782,frame_000782.jpg,1035,573,0.0,0.0,,,,,0.0,0.0,669.754453125,204.759140625,0.0,0.0,7,,,700.3551478716041,700.3551478716041,,700.3551478716041,-2.8448939787612377,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
783,frame_000783.jpg,1035,573,0.0,0.0,,,0.0,0.0,,,658.7418749999999,418.740703125,,,7,,,,780.5668673035865,,,-2.5753591832322287,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
784,frame_000784.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
785,frame_000785.jpg,1035,573,126.6936328125,129.4323046875,0.0,0.0,168.256875,149.059453125,0.0,0.0,271.885546875,203.5078125,916.7937890625,273.542109375,7,181.11874031128423,224.786780195566,648.6998100663718,162.9965421928089,956.7320091148305,181.11874031128423,-2.669826068749121,-2.8516335981186005,-0.833220834571488,0.9194639153368646,0.0,0.0,0.0,0.0,181.11874031128423,181.11874031128423,0.0,0,1
786,frame_000786.jpg,1035,573,541.477734375,421.252265625,,,454.935703125,401.2621875,,,,,,,7,,,,,,,,,,,507.15356698989535,0.0,0.0,0.0,181.11874031128423,181.11874031128423,0.0,0,0
787,frame_000787.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,181.11874031128423,181.11874031128423,0.0,0,0
788,frame_000788.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,181.11874031128423,181.11874031128423,0.0,0,0
789,frame_000789.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,181.11874031128423,181.11874031128423,0.0,0,0
790,frame_000790.jpg,1035,573,,,,,,,,,0.0,0.0,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
791,frame_000791.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
792,frame_000792.jpg,1035,573,,,0.0,0.0,,,0.0,0.0,0.0,0.0,602.8395703125001,359.206875,7,,,701.7443456001804,,701.7443456001804,701.7443456001804,,-2.6042241921839007,,,0.0,0.0,0.0,0.0,,,0.0,0,0
793,frame_000793.jpg,1035,573,,,0.0,0.0,0.0,0.0,185.29453125,222.3512109375,684.0378515625,470.851171875,217.2123046875,173.91234375000002,7,,289.43760003933465,553.2619260923267,,278.2565158559158,289.43760003933465,,-2.4664518148607835,,,0.0,0.0,0.0,0.0,,,0.0,0,0
794,frame_000794.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
795,frame_000795.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
796,frame_000796.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
797,frame_000797.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
798,frame_000798.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
799,frame_000799.jpg,1035,573,,,,,,,,,,,0.0,0.0,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
800,frame_000800.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
801,frame_000801.jpg,1035,573,,,0.0,0.0,,,0.0,0.0,,,745.5087890625,252.5344921875,7,,,,,787.1194472974439,,,-2.814983000523177,,,0.0,0.0,0.0,0.0,,,0.0,0,0
802,frame_000802.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
803,frame_000803.jpg,1035,573,,,,,,,,,,,0.0,0.0,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
804,frame_000804.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
805,frame_000805.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
806,frame_000806.jpg,1035,573,0.0,0.0,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
807,frame_000807.jpg,1035,573,,,0.0,0.0,,,220.4764453125,370.5645703125,,,92.446875,441.246796875,7,,,,,450.82719577429344,,,-1.777321903489379,,,0.0,0.0,0.0,0.0,,,0.0,0,0
808,frame_000808.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
809,frame_000809.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
810,frame_000810.jpg,1035,573,,,672.0923437499999,115.4784375,,,674.0695312500001,152.4371484375,,,627.86390625,293.4720703125,7,,,,,183.406346688119,,,-1.327245695721683,,,0.0,0.0,0.0,0.0,,,0.0,0,0
811,frame_000811.jpg,1035,573,,,,,,,,,0.0,0.0,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
812,frame_000812.jpg,1035,573,0.0,0.0,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
813,frame_000813.jpg,1035,573,0.0,0.0,,,0.0,0.0,,,0.0,0.0,450.3022265625,468.2705859375,7,,,649.6533205498104,0.0,,649.6533205498104,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
814,frame_000814.jpg,1035,573,,,,,0.0,0.0,,,314.8715625,370.39757812500005,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
815,frame_000815.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
816,frame_000816.jpg,1035,573,,,618.2963671875,346.787109375,,,634.7885156250001,401.961328125,,,725.1780468750001,521.6680078125,7,,,,,204.9561467512711,,,-2.119387442968752,,,0.0,0.0,0.0,0.0,,,0.0,0,0
817,frame_000817.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
818,frame_000818.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
819,frame_000819.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
820,frame_000820.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
821,frame_000821.jpg,1035,573,,,0.0,0.0,,,774.002109375,186.93328125,,,0.0,0.0,7,,,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0,0
822,frame_000822.jpg,1035,573,,,0.0,0.0,,,757.4765625,152.14992187500002,,,868.3059375,184.2591796875,7,,,,,887.6410571829496,,,-2.932489181314713,,,0.0,0.0,0.0,0.0,,,0.0,0,0
823,frame_000823.jpg,1035,573,,,,,,,,,641.5283203125,355.835859375,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
824,frame_000824.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
825,frame_000825.jpg,1035,573,,,,,,,,,593.7819140624999,138.40535156250002,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
826,frame_000826.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
827,frame_000827.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
828,frame_000828.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
829,frame_000829.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
830,frame_000830.jpg,1035,573,,,578.0445703125,394.2975,,,633.05625,419.0056640625,,,706.6842187499999,436.891640625,7,,,,,135.50800701695024,,,-2.821842564166406,,,0.0,0.0,0.0,0.0,,,0.0,0,0
831,frame_000831.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
832,frame_000832.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
833,frame_000833.jpg,1035,573,,,,,0.0,0.0,,,329.8095703125,209.3169140625,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
834,frame_000834.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
835,frame_000835.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
836,frame_000836.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
837,frame_000837.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
838,frame_000838.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
839,frame_000839.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
840,frame_000840.jpg,1035,573,189.7320703125,148.64531250000002,,,0.0,0.0,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
841,frame_000841.jpg,1035,573,0.0,0.0,,,564.5070703125,417.24,,,631.4575781249999,400.3960546875,,,7,,,,747.7002565071152,,,-2.5764889101782193,,,,241.0263210383673,0.0,0.0,0.0,,,0.0,0,0
842,frame_000842.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
843,frame_000843.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
844,frame_000844.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
845,frame_000845.jpg,1035,573,,,,,,,,,,,663.0480468750001,502.058671875,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
846,frame_000846.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
847,frame_000847.jpg,1035,573,,,,,,,0.0,0.0,0.0,0.0,365.09390625,416.531953125,7,,,553.8884620165064,,,553.8884620165064,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
848,frame_000848.jpg,1035,573,,,,,,,,,0.0,0.0,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
849,frame_000849.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
850,frame_000850.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
851,frame_000851.jpg,1035,573,,,0.0,0.0,,,0.0,0.0,,,224.1903515625,392.520703125,7,,,,,452.03298122533243,,,-2.089736549742717,,,0.0,0.0,0.0,0.0,,,0.0,0,0
852,frame_000852.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
853,frame_000853.jpg,1035,573,,,,,,,,,,,0.0,0.0,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
854,frame_000854.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
855,frame_000855.jpg,1035,573,,,651.7348828125,454.7353125,0.0,0.0,683.6816015625001,415.712578125,,,719.25984375,292.165078125,7,,800.1484111878242,,,176.03607997894449,800.1484111878242,,1.9644724472923898,,,0.0,0.0,0.0,0.0,,,0.0,0,0
856,frame_000856.jpg,1035,573,,,,,,,,,,,732.2362499999999,154.54347656250002,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
857,frame_000857.jpg,1035,573,,,448.345078125,341.2986328125,,,523.91015625,315.6263671875,,,702.0062109375,263.90109375000003,7,,,,,265.20623927926727,,,2.8454436175898934,,,0.0,0.0,0.0,0.0,,,0.0,0,0
858,frame_000858.jpg,1035,573,,,,,,,,,,,738.831328125,281.686875,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
859,frame_000859.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
860,frame_000860.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
861,frame_000861.jpg,1035,573,,,489.3071484375,259.5103125,,,400.7278125,191.911875,0.0,0.0,269.792578125,193.39921875,7,,,331.95073885208416,,229.25384030873465,331.95073885208416,,0.29252938612992174,,,0.0,0.0,0.0,0.0,,,0.0,0,0
862,frame_000862.jpg,1035,573,,,663.6469921875,460.0323046875,,,720.0948046875,438.4791796875001,,,760.1217187499999,335.7834375,7,,,,,157.30592443606864,,,2.2310201594913597,,,0.0,265.713098039254,0.0,0.0,,,0.0,0,0
863,frame_000863.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
864,frame_000864.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
865,frame_000865.jpg,1035,573,111.6309375,404.463984375,,,135.55980468750002,451.4578125,,,0.0,0.0,,,7,,,,419.5862019461902,,,1.3015032398631081,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
866,frame_000866.jpg,1035,573,0.0,0.0,,,0.0,0.0,,,373.835390625,445.7778515625,,,7,,,,581.7824268808956,,,-2.2686427731364103,,,,419.5862019461902,0.0,0.0,0.0,,,0.0,0,0
867,frame_000867.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
868,frame_000868.jpg,1035,573,25.761328125,221.59640625,0.0,0.0,82.4830078125,220.701328125,0.0,0.0,157.271015625,242.628515625,,,7,223.0888013542566,235.61095648109375,,133.18088275390585,,223.0888013542566,-2.983007386860176,,,,0.0,0.0,0.0,0.0,223.0888013542566,223.0888013542566,0.0,0,1
869,frame_000869.jpg,1035,573,,,477.77578125,155.52984375,,,420.6622265625,158.5334765625,,,,,7,,,,,,,,,,,0.0,502.4532112007518,0.0,0.0,223.0888013542566,223.0888013542566,0.0,0,0
870,frame_000870.jpg,1035,573,637.727578125,431.7772265625,,,671.745,421.555078125,,,736.0325390625001,437.417109375,,,7,,,,98.46661171718127,,,-3.084284180812832,,,,0.0,0.0,0.0,0.0,223.0888013542566,223.0888013542566,0.0,0,0
871,frame_000871.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,223.0888013542566,223.0888013542566,0.0,0,0
872,frame_000872.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,223.0888013542566,223.0888013542566,0.0,0,0
873,frame_000873.jpg,1035,573,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,7,,,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0,0
874,frame_000874.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
875,frame_000875.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
876,frame_000876.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
877,frame_000877.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
878,frame_000878.jpg,1035,573,,,,,,,,,809.1929296875,459.611484375,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
879,frame_000879.jpg,1035,573,,,,,,,,,0.0,0.0,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
880,frame_000880.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
881,frame_000881.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
882,frame_000882.jpg,1035,573,,,,,,,,,0.0,0.0,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
883,frame_000883.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
884,frame_000884.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
885,frame_000885.jpg,1035,573,,,,,,,0.0,0.0,,,377.26875,277.977421875,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
886,frame_000886.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
887,frame_000887.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
888,frame_000888.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
889,frame_000889.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
890,frame_000890.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
891,frame_000891.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
892,frame_000892.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
893,frame_000893.jpg,1035,573,557.923125,443.82515625,,,488.1671484375,445.9203515625,,,329.56242187500004,398.861953125,,,7,,,,232.74514037247778,,,0.19440872435554868,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
894,frame_000894.jpg,1035,573,738.99609375,240.1125,,,758.5742578124999,276.4967578125,,,830.0380078124999,293.171484375,,,7,,,,105.37497776545489,,,-2.6139182185265764,,,,272.55507026721983,0.0,0.0,0.0,,,0.0,0,0
895,frame_000895.jpg,1035,573,,,,,,,,,,,202.67953125000005,133.696171875,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
896,frame_000896.jpg,1035,573,,,,,0.0,0.0,,,0.0,0.0,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
897,frame_000897.jpg,1035,573,,,,,,,,,0.0,0.0,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
898,frame_000898.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
899,frame_000899.jpg,1035,573,,,,,,,,,,,,,7,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0,0
